age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
26,0.7364,189238,0.0155,5,0.3235,0.1046,0.149,0.8616,0.3202,0,0,38,0.0031,0
45,0.7364,119904,0.3251,9,0.1372,0.0322,0.2579,0.8616,0.3202,0,0,50,0.9153,1
18,0.7364,214617,0.2159,10,0.3235,0.0441,0.149,0.8616,0.6798,0,0,30,0.9153,0
29,0.0319,301010,0.2159,10,0.3235,0.0003,0.2579,0.092,0.6798,0,0,60,0.9153,0
44,0.7364,238574,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,1
19,0.7364,301747,0.3251,9,0.033,0.12,0.149,0.8616,0.3202,0,0,30,0.9153,0
56,0.7364,97541,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,1977,40,0.9153,1
23,0.7364,161532,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
47,0.7364,184579,0.2159,10,0.468,0.0322,0.4152,0.8616,0.6798,0,0,60,0.9153,0
35,0.7364,54576,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
29,0.0874,394356,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,217902,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
35,0.7364,245090,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.0219,0
49,0.0874,208872,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,1672,98,0.9153,0
23,0.7364,151910,0.165,13,0.3235,0.066,0.149,0.8616,0.3202,0,1719,40,0.9153,0
36,0.7364,33435,0.0459,11,0.1372,0.1187,0.1041,0.8616,0.3202,0,0,40,0.9153,0
38,0.0664,202027,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
40,0.7364,88368,0.2159,10,0.1372,0.12,0.1041,0.8616,0.3202,914,0,40,0.9153,0
48,0.7364,167159,0.3251,9,0.3235,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
44,0.0408,267464,0.2159,10,0.033,0.0322,0.149,0.092,0.3202,0,0,40,0.9153,0
58,0.0319,319733,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,70,0.9153,0
29,0.0664,211032,0.0349,12,0.468,0.0215,0.4152,0.8616,0.6798,0,0,72,0.9153,1
46,0.7364,479406,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,1672,40,0.9153,0
62,0.7364,116289,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,45,0.9153,0
49,0.7364,133351,0.3251,9,0.468,0.1355,0.0468,0.092,0.3202,0,0,40,0.9153,0
46,0.7364,347993,0.0063,2,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,40,0.0219,0
44,0.7364,248249,0.0208,4,0.468,0.0441,0.4152,0.8616,0.6798,0,0,50,0.9153,0
54,0.7364,172281,0.0533,14,0.1372,0.0322,0.2579,0.8616,0.6798,0,0,40,0.9153,1
32,0.7364,192565,0.0352,7,0.468,0.1358,0.4152,0.8616,0.6798,0,0,55,0.9153,0
22,0.7364,89991,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,11,0.9153,0
42,0.0367,23510,0.0533,14,0.1372,0.1358,0.1041,0.0272,0.6798,0,2201,60,0.0024,1
45,0.7364,140644,0.0116,16,0.1372,0.1303,0.2579,0.8616,0.6798,0,0,45,0.9153,1
22,0.7364,244366,0.165,13,0.3235,0.1303,0.149,0.8616,0.6798,0,0,40,0.9153,0
34,0.7364,75454,0.0135,8,0.1372,0.1046,0.1041,0.092,0.3202,0,0,40,0.9153,0
47,0.7364,175990,0.3251,9,0.468,0.1046,0.0468,0.8616,0.3202,0,0,30,0.9153,1
59,0.0874,32552,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,48,0.9153,0
31,0.7364,220690,0.2159,10,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,80,0.9153,0
41,0.7364,231689,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
24,0.7364,199694,0.0349,12,0.3235,0.0441,0.149,0.8616,0.6798,0,0,30,0.9153,0
31,0.7364,159187,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,25,0.9153,0
37,0.0367,205852,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,45,0.9153,0
35,0.7364,148906,0.2159,10,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
26,0.7364,105787,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,36,0.9153,0
33,0.0319,78307,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.0664,190020,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,0
42,0.0874,64631,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
30,0.7364,325509,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,35,0.9153,0
50,0.0367,136913,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
35,0.7364,241998,0.3251,9,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,30,0.9153,0
36,0.7364,355053,0.3251,9,0.033,0.1046,0.1041,0.092,0.3202,0,0,28,0.9153,0
32,0.7364,158242,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
40,0.7364,352971,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,1
33,0.7364,178683,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,5013,0,40,0.9153,0
62,0.0664,407669,0.0208,4,0.026,0.1046,0.2579,0.092,0.3202,0,0,35,0.9153,0
28,0.7364,144833,0.2159,10,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
30,0.0408,127610,0.0459,11,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
57,0.7364,107443,0.0063,2,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.0007,0
17,0.7364,147411,0.0114,3,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,30,0.9153,0
51,0.7364,28978,0.2159,10,0.026,0.1046,0.2579,0.8616,0.3202,0,0,40,0.9153,0
33,0.7364,256062,0.2159,10,0.3235,0.12,0.1041,0.8616,0.3202,0,0,35,0.0041,0
48,0.7364,101299,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
44,0.0408,175696,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
31,0.0874,182177,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,1902,40,0.9153,1
27,0.7364,181667,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,5013,0,46,0.003,0
24,0.7364,266467,0.0459,11,0.3235,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
18,0.7364,110230,0.0352,7,0.3235,0.0441,0.149,0.8616,0.6798,0,0,5,0.9153,0
18,0.7364,311489,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,26,0.9153,0
28,0.0664,312372,0.3251,9,0.3235,0.0441,0.027,0.092,0.6798,0,0,40,0.9153,0
42,0.7364,34218,0.0175,15,0.1372,0.1303,0.2579,0.8616,0.6798,99999,0,80,0.9153,1
41,0.7364,82393,0.165,13,0.3235,0.12,0.2579,0.0272,0.6798,0,0,50,0.9153,0
38,0.0319,506830,0.2159,10,0.1372,0.0322,0.1041,0.092,0.3202,0,0,40,0.9153,0
24,0.7364,406641,0.3251,9,0.3235,0.1187,0.1041,0.8616,0.3202,0,0,50,0.9153,0
39,0.7364,191103,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,359696,0.165,13,0.468,0.0215,0.4152,0.8616,0.6798,15024,0,60,0.9153,1
38,0.7364,192930,0.3251,9,0.033,0.1187,0.1041,0.8616,0.3202,0,0,10,0.9153,0
39,0.7364,185053,0.3251,9,0.3235,0.066,0.2579,0.8616,0.3202,0,0,40,0.9153,0
34,0.7364,405386,0.2159,10,0.3235,0.1355,0.2579,0.092,0.6798,0,0,28,0.9153,0
21,0.7364,169699,0.2159,10,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,35,0.9153,0
65,0.7364,170939,0.165,13,0.1372,0.1303,0.2579,0.8616,0.6798,6723,0,40,0.9153,0
58,0.0319,75867,0.3251,9,0.468,0.0322,0.4152,0.8616,0.6798,0,0,40,0.9153,0
66,0.7364,115880,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,10605,0,40,0.9153,1
33,0.7364,45796,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,1
42,0.7364,303388,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,65,0.9153,0
56,0.0874,144380,0.2159,10,0.0112,0.1303,0.2579,0.092,0.6798,0,0,50,0.9153,0
38,0.7364,31069,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,4386,0,40,0.9153,1
31,0.0874,175856,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,60,0.9153,0
80,0.7364,148623,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,35,0.9153,1
46,0.7364,148738,0.3251,9,0.468,0.0441,0.4152,0.8616,0.6798,0,1740,35,0.9153,0
44,0.0664,254134,0.0349,12,0.1372,0.0322,0.2579,0.092,0.6798,0,0,40,0.9153,0
43,0.7364,114351,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,35,0.9153,0
51,0.7364,120914,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,2961,0,40,0.9153,0
45,0.7364,184277,0.0459,11,0.1372,0.12,0.1041,0.8616,0.3202,0,0,55,0.9153,1
31,0.0408,110714,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,37,0.9153,0
51,0.7364,203435,0.3251,9,0.3235,0.0441,0.149,0.8616,0.3202,0,0,40,0.9153,0
32,0.7364,100135,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,15,0.9153,0
59,0.0319,99131,0.3251,9,0.3235,0.1358,0.027,0.8616,0.3202,0,0,40,0.9153,0
52,0.7364,72257,0.3251,9,0.1372,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
69,0.0664,197288,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,35,0.9153,0
51,0.7364,145114,0.3251,9,0.1372,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
52,0.0319,30731,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
48,0.7364,148254,0.3251,9,0.468,0.0441,0.0468,0.8616,0.3202,0,0,16,0.9153,1
43,0.7364,185832,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,0,0,48,0.9153,1
36,0.0664,404661,0.2159,10,0.468,0.1303,0.4152,0.092,0.6798,0,0,40,0.9153,1
40,0.0874,367819,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,1977,40,0.9153,1
43,0.0874,187322,0.3251,9,0.1372,0.1046,0.1041,0.8616,0.6798,0,0,45,0.9153,0
26,0.7364,35917,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.7364,54611,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
37,0.7364,397752,0.3251,9,0.0112,0.0339,0.027,0.8616,0.6798,0,0,12,0.0219,0
26,0.7364,98114,0.3251,9,0.1372,0.1358,0.149,0.8616,0.3202,0,0,40,0.9153,0
39,0.7364,35890,0.0349,12,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.7364,245317,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
57,0.7364,35884,0.3251,9,0.1372,0.1046,0.2579,0.8616,0.3202,0,0,40,0.9153,0
34,0.7364,100593,0.2159,10,0.1372,0.1303,0.1041,0.8616,0.3202,0,0,6,0.9153,0
30,0.7364,215808,0.3251,9,0.033,0.0441,0.2579,0.8616,0.6798,0,0,60,0.9153,0
38,0.7364,303092,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
67,0.7364,188903,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
57,0.7364,157749,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
38,0.0319,48123,0.2159,10,0.1372,0.1358,0.2579,0.8616,0.3202,0,0,40,0.9153,0
56,0.7364,192845,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,1887,40,0.9153,1
33,0.7364,252340,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
43,0.0367,196945,0.3251,9,0.468,0.1046,0.4152,0.0272,0.6798,0,0,78,0.0002,0
43,0.0664,153132,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,15024,0,40,0.9153,1
38,0.7364,89814,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
41,0.0874,171003,0.0208,4,0.3235,0.1046,0.1041,0.8616,0.3202,0,0,30,0.9153,0
36,0.7364,115336,0.0459,11,0.468,0.1303,0.0468,0.8616,0.3202,0,0,50,0.9153,1
36,0.0664,32587,0.2159,10,0.468,0.12,0.4152,0.0105,0.6798,0,0,40,0.9153,0
46,0.7364,383384,0.3251,9,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
45,0.7364,287436,0.0352,7,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.0041,0
24,0.7364,511231,0.3251,9,0.3235,0.1046,0.149,0.092,0.6798,0,0,40,0.9153,0
35,0.0319,287031,0.0533,14,0.3235,0.1358,0.2579,0.8616,0.6798,8614,0,40,0.9153,1
29,0.0408,118520,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,42,0.9153,0
52,0.7364,196504,0.0208,4,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,352812,0.2159,10,0.468,0.1358,0.0468,0.8616,0.3202,0,1902,40,0.9153,1
60,0.7364,224097,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.0874,252392,0.0114,3,0.468,0.1355,0.4152,0.8616,0.6798,0,0,96,0.0219,0
30,0.0664,295737,0.3251,9,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.7364,209093,0.165,13,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,194496,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,55,0.9153,0
70,0.7364,90245,0.3251,9,0.026,0.12,0.1041,0.8616,0.3202,0,0,5,0.9153,0
20,0.7364,388156,0.2159,10,0.3235,0.1303,0.149,0.8616,0.6798,0,0,24,0.9153,0
39,0.7364,120985,0.3251,9,0.1372,0.1046,0.149,0.8616,0.6798,0,0,40,0.9153,0
71,0.7364,124901,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,0
17,0.7364,158704,0.0264,6,0.3235,0.1187,0.149,0.8616,0.6798,0,0,20,0.9153,0
52,0.7364,99307,0.0349,12,0.468,0.1187,0.4152,0.8616,0.6798,3103,0,48,0.9153,1
58,0.0408,312351,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
23,0.7364,210443,0.165,13,0.3235,0.1303,0.149,0.8616,0.3202,0,0,40,0.9153,0
54,0.0874,109418,0.165,13,0.468,0.1358,0.0468,0.8616,0.3202,0,1977,35,0.9153,1
35,0.7364,341943,0.2159,10,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,50,0.9153,0
62,0.7364,104849,0.0533,14,0.468,0.12,0.4152,0.0272,0.6798,0,0,40,0.0028,1
17,0.7364,236091,0.0264,6,0.3235,0.1046,0.149,0.8616,0.3202,0,0,8,0.9153,0
52,0.7364,386397,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
35,0.7364,417136,0.3251,9,0.1372,0.1355,0.1041,0.092,0.6798,0,0,40,0.9153,0
19,0.7364,100999,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,20,0.9153,0
38,0.7364,189916,0.2159,10,0.468,0.1187,0.0468,0.8616,0.3202,0,0,40,0.9153,0
44,0.7364,143368,0.2159,10,0.3235,0.1046,0.2579,0.092,0.6798,0,0,55,0.9153,0
44,0.7364,229954,0.0349,12,0.026,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
25,0.0664,202300,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,40,0.9153,0
35,0.7364,46028,0.0349,12,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,50,0.9153,0
36,0.0874,112497,0.0175,15,0.1372,0.1303,0.1041,0.8616,0.6798,25236,0,40,0.9153,1
20,0.7364,177287,0.3251,9,0.3235,0.12,0.2579,0.8616,0.3202,0,0,30,0.9153,0
49,0.7364,213668,0.0533,14,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,1
44,0.7364,75012,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,80,0.9153,0
31,0.7364,117507,0.3251,9,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,45,0.9153,0
52,0.7364,117295,0.0063,2,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
49,0.0664,46537,0.3251,9,0.1372,0.12,0.2579,0.8616,0.3202,594,0,10,0.9153,0
47,0.7364,181758,0.3251,9,0.3235,0.0531,0.2579,0.092,0.6798,0,0,40,0.9153,0
26,0.7364,102264,0.2159,10,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
61,0.0664,321117,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,0
38,0.7364,258339,0.0459,11,0.468,0.1046,0.4152,0.8616,0.6798,0,0,70,0.0014,0
49,0.0874,181717,0.165,13,0.468,0.1358,0.0468,0.8616,0.3202,0,0,7,0.9153,1
58,0.7364,417419,0.0208,4,0.1372,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
17,0.7364,82041,0.0352,7,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.003,0
67,0.7364,197816,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,1844,70,0.9153,0
57,0.7364,161944,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,7688,0,60,0.9153,1
68,0.0874,450580,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,20,0.9153,0
42,0.7364,383493,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,1
39,0.7364,257250,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,60,0.9153,0
22,0.7364,61850,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,40,0.9153,0
41,0.7364,32878,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,45,0.9153,1
20,0.7364,170800,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,15,0.9153,0
35,0.7364,258339,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,55,0.9153,1
24,0.7364,117779,0.165,13,0.3235,0.1358,0.149,0.8616,0.6798,0,0,40,0.9153,0
21,0.7364,306850,0.3251,9,0.3235,0.0531,0.149,0.8616,0.6798,0,0,40,0.9153,0
23,0.7364,152328,0.2159,10,0.3235,0.1358,0.149,0.8616,0.6798,0,0,40,0.9153,0
33,0.7364,130057,0.0349,12,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,45,0.9153,0
23,0.7364,125525,0.165,13,0.3235,0.1303,0.149,0.8616,0.6798,0,0,42,0.9153,0
41,0.7364,264663,0.2159,10,0.033,0.1303,0.149,0.8616,0.3202,0,3900,40,0.9153,0
48,0.7364,147860,0.3251,9,0.468,0.0441,0.0468,0.092,0.3202,0,0,40,0.9153,0
40,0.7364,109969,0.0352,7,0.1372,0.1046,0.027,0.8616,0.3202,0,0,20,0.9153,0
53,0.7364,135840,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,55,0.9153,1
34,0.0408,177331,0.2159,10,0.468,0.1303,0.4152,0.092,0.6798,4386,0,40,0.9153,1
39,0.0874,179488,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,0
56,0.0874,67841,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
38,0.7364,64875,0.2159,10,0.3235,0.0339,0.1041,0.8616,0.6798,0,0,60,0.9153,0
39,0.7364,403489,0.0352,7,0.1372,0.0531,0.149,0.8616,0.6798,0,0,40,0.9153,0
24,0.7364,203027,0.0349,12,0.3235,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
29,0.7364,161615,0.3251,9,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
90,0.7364,225063,0.3251,9,0.468,0.1355,0.4152,0.0272,0.6798,0,0,40,0.0021,0
18,0.7364,279593,0.0352,7,0.3235,0.1303,0.149,0.8616,0.3202,0,0,2,0.9153,0
47,0.7364,61885,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,15024,0,50,0.9153,1
62,0.7364,159474,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,50,0.9153,0
35,0.7364,251396,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,1
43,0.7364,42026,0.3251,9,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
52,0.7364,174752,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,60,0.9153,1
42,0.7364,186376,0.165,13,0.468,0.1046,0.4152,0.0272,0.6798,0,0,72,0.007,1
46,0.7364,230806,0.2159,10,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,40,0.9153,0
30,0.7364,31985,0.2159,10,0.1372,0.1358,0.1041,0.8616,0.3202,0,0,40,0.9153,0
53,0.7364,228752,0.3251,9,0.033,0.066,0.2579,0.092,0.3202,0,0,40,0.9153,0
49,0.7364,107399,0.3251,9,0.033,0.1187,0.1041,0.8616,0.3202,0,0,40,0.9153,0
23,0.0319,244480,0.2159,10,0.3235,0.12,0.1041,0.8616,0.3202,0,0,15,0.9153,0
26,0.7364,130931,0.3251,9,0.3235,0.12,0.149,0.092,0.3202,0,0,40,0.9153,0
21,0.7364,234640,0.3251,9,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,47,0.9153,0
51,0.7364,194995,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
30,0.7364,207172,0.0352,7,0.3235,0.0215,0.2579,0.8616,0.3202,0,0,35,0.9153,0
66,0.0874,174995,0.0349,12,0.468,0.1355,0.4152,0.8616,0.6798,2290,0,30,0.0002,0
43,0.7364,174748,0.165,13,0.1372,0.1358,0.1041,0.092,0.3202,7430,0,45,0.9153,1
24,0.7364,200121,0.3251,9,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,45,0.9153,0
24,0.7364,204172,0.165,13,0.3235,0.1187,0.027,0.8616,0.3202,0,0,40,0.9153,0
29,0.7364,663394,0.3251,9,0.468,0.0339,0.4152,0.092,0.6798,0,0,40,0.9153,0
26,0.7364,131686,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
56,0.0319,156842,0.2159,10,0.033,0.1046,0.2579,0.092,0.6798,0,0,40,0.9153,0
61,0.7364,83045,0.0155,5,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
26,0.7364,37379,0.165,13,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,45,0.9153,0
46,0.7364,353219,0.0155,5,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,40,0.9153,0
22,0.7364,48347,0.2159,10,0.3235,0.0322,0.149,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,345310,0.2159,10,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,30,0.9153,0
41,0.7364,126850,0.0175,15,0.468,0.12,0.4152,0.0272,0.6798,0,0,40,0.007,0
27,0.0319,285432,0.0349,12,0.3235,0.0531,0.2579,0.092,0.6798,0,0,40,0.9153,0
71,0.0874,163293,0.0175,15,0.468,0.0339,0.4152,0.8616,0.6798,0,0,2,0.9153,0
46,0.7364,185041,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,1902,50,0.9153,1
24,0.7364,291578,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,0
54,0.0319,439608,0.2159,10,0.1372,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
39,0.0408,122353,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,45,0.9153,1
37,0.0367,111128,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,1
30,0.7364,267161,0.2159,10,0.468,0.0322,0.0468,0.092,0.3202,0,0,45,0.9153,0
47,0.0319,114222,0.0349,12,0.468,0.12,0.4152,0.8616,0.6798,0,0,55,0.9153,1
31,0.7364,201122,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
31,0.0664,83671,0.2159,10,0.3235,0.12,0.2579,0.092,0.3202,0,0,40,0.9153,0
36,0.7364,257942,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
24,0.7364,190591,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,50,0.9153,0
31,0.7364,197252,0.0208,4,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.0219,0
26,0.7364,153434,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,24,0.9153,0
57,0.7364,182028,0.165,13,0.468,0.1358,0.0468,0.8616,0.3202,0,0,40,0.9153,0
31,0.0664,152109,0.2159,10,0.468,0.12,0.4152,0.8616,0.6798,0,0,30,0.9153,0
51,0.7364,306790,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
27,0.7364,217200,0.2159,10,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,40,0.9153,0
63,0.0874,179444,0.0208,4,0.468,0.1358,0.4152,0.8616,0.6798,0,0,15,0.9153,0
43,0.0408,47818,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
33,0.7364,111985,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,58,0.9153,0
39,0.7364,176186,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,1
39,0.7364,185520,0.2159,10,0.3235,0.0339,0.2579,0.8616,0.3202,0,0,40,0.9153,0
22,0.7364,230248,0.0349,12,0.3235,0.12,0.027,0.8616,0.3202,0,0,40,0.9153,0
48,0.7364,176810,0.3251,9,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.9153,0
20,0.7364,115057,0.2159,10,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,40,0.9153,0
27,0.7364,33429,0.2159,10,0.1372,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
57,0.7364,61761,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,1672,45,0.9153,0
54,0.7364,53833,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,1
42,0.7364,201343,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,2885,0,40,0.9153,0
